Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
cbc38061397233b50697da958551b83e,battleship game,1.0,11.99,Amazon Business
55dee68b252e0282ab7b548c6237a6d7,encyclopedia brown box set (4 books),1.0,12.82,Amazon Business
391363633f07b92ad2eb42bfe18cbb1b,jj157 - what&#8217;s the rhyme? sorting houses,1.0,29.99,Lakeshore Learning Materials
89da8c1b1b91a0fe697e89dbb6683ffc,hercules: the twelve labors: a greek myth (graphic myths & legends),1.0,8.89,Amazon Business
e36e911664b54bc7e0b9f82758ffb561,"led cube light, loftek shape light, rechargeable and cordless decorative light with 16 rgb colors and remote control, 16-inch cube",1.0,105.99,Amazon Business
082df0780784b089ece9c5f3731f55f3,sony w800/b 20.1 mp digital camera (black),1.0,78.0,Amazon Business
9c379918aca16b5ef8f6929c9783432e,"rosie revere, engineer",1.0,10.59,Amazon Business
bae58769305199de3b2a8abb49dcebef,pp181 - giant classroom timer,1.0,39.99,Lakeshore Learning Materials
11d02b60193208221f34e5aebbf337c5,the best of essential elements for jazz ensemble bass,2.0,6.99,Amazon Business
3ff700b4d395778835d4286a25e8177e,100 toothbrush standard classic medium soft individually wrapped,1.0,22.98,Amazon Business
30f373c8fb36b63280d3a3b92982e33a,the odyssey (barron's graphic classics),1.0,8.09,Amazon Business
dd13c3a52b30e2c0e014c40064be1183,delivering your mail: a book about mail carriers (community workers),1.0,7.95,Amazon Business
a7d212c0b3f987c46d76df7acf65e50a,bad apple: a tale of friendship,1.0,7.99,Amazon Business
5aa96ded25e50cc0f5cc68138ccca473,110 amazing apps for education,1.0,13.28,Amazon Business
79bebddbf582d63795e65eeb0416f203,half of a yellow sun chimamanda ngozi adichie,1.0,11.64,AKJ Education
dcd1f1df445b7a45cbee6ba5c9344cbb,time for kids - 5-6 basic bundle - 24 issues / minimum of 10 subscriptions,25.0,4.91,TIME for Kids
1824f18913871389ef3cd756242455b3,"monoprice select mini 3d printer with heated build plate, includes micro sd card and sample pla filament - 121711 - black",2.0,220.0,Amazon Business
4645b64f55fc7a0024601ca2bab703d2,"achieva side load letter tray, recycled, black, 6 pack (26212)",1.0,11.99,Amazon Business
489b6cb3a74679ced056f6f4dea5eb6f,"crayola washable markers, conical point stylegel-based ink",1.0,23.39,Staples Advantage
ca3a67ccec342a40c3072089fa85ce50,acer - 11.6'chromebook - intel celeron - 2gb memory - 16gb solid state drive - granite gray,4.0,174.47,Best Buy Education
711c4ab92bc3bd1cc6a629628d1fc404,small pink economy wedge erasers - 36 count,2.0,10.99,Teachers' School Supply
bbd4d1d4ad8aca24eac45271d4cdb8e3,"the conversation: how men and women can build loving, trusting relationships",2.0,11.77,Amazon Business
a898d48f8fd38ae94d435f4bc67fd779,cuisinart stainless-steel mixing bowls with lids,1.0,40.0,Quill.com
0bbc6cac21b30a9c4b1e3c2b337d95b2,crayola  ultraclean broadline classic washable markers (10 count),1.0,1.97,Amazon Business
00771dd1930d7e9de99057a7916665b1,early melodies pound and tap bench,4.0,25.46,Kaplan Early Learning Company
c234b5a48a31ef9a943a2d37dad198f4,"acer 11.6"" hd display chromebook (intel dual core celeron 1.1ghz cpu, 4gb ram, 16gb ssd, intel hd graphics, webcam, hdmi, vga, wifi, rj45, 1"" thin, chrome os) (certified refurbished)",1.0,169.0,Amazon Business
a3714ab1e5d89f4d48a885a9087b0523,automatic digital blood pressure monitor,1.0,115.2,Carolina Biological Supply Company
bd905df570ff30ccc1e8963004b3f888,tt483 - a place for everyone classroom carpet for 20,1.0,379.0,Lakeshore Learning Materials
165e2d341e9ec34191a2bb1df31a70a1,canon - speedlite 430ex iii-rt external flash,1.0,307.23,Best Buy Education
31a387d627e0462375018730fd718bde,"endurance classroom rugs

shape: rectangle, rug dimensions: 6' w x 9' l, color choices: mint 05",1.0,130.77,Teachers' School Supply
21827eaacfb4d1983762e40f714891d1,"2"" nylon guitar strap",20.0,3.99,Woodwind and Brasswind
54366ce5b4958815d7ace07615f451d6,wonder,35.0,10.19,Amazon Business
82ab979daf130e30fc1c072040aba17e,22220-2022 - blick drawing pencil - 2h,45.0,0.84,Blick Art Materials
3d30b0a17d893f2cc8a74a28828f661b,la634 - lakeshore photo nameplates,2.0,3.99,Lakeshore Learning Materials
34cd77d13b89bb370b26efe6e8d0750e,apple&#174; ipad&#174; mini wi-fi - tablet - ios 6 - 16 gb - 7.9,1.0,329.99,Best Buy Education
b30336d7a925011c0720dd0a878cdb99,photogate vernier�,4.0,45.09,Sargent-Welch
22759d894bc3bdaec31768b100d63a2d,i sea 10! game,1.0,9.99,Amazon Business
370dcfc9bff48e90d535e6635962738c,nublado con probabilidades de albondigas / cloudy with a chance of meatballs,1.0,18.24,AKJ Education
147600af1c18a6cf826915f5275f0834,you're toast and other metaphors we adore (ways to say it),1.0,7.49,Amazon Business
fee05793d4cb11a62a5c8bc2d7cb89e8,time for kids - grades 3-4 - 24 issues / minimum of 10 subscriptions,26.0,4.91,TIME for Kids
89616540ce27725b7ea607a00d1144e1,animal math books  set of 5,1.0,25.5,Nasco
c2a4f175d3fc8dbf80349b74d7c9796c,tan to tamarind: poems about the color brown,1.0,15.53,Amazon Business
e2e4c9083cabae65e40906342cd2ccd5,melissa & doug under the sea ocean animals wooden jigsaw puzzle with storage tray (24 pcs),1.0,9.59,Amazon Business
3bee7ba6216f2e1c0ee578774d4f0547,lk467 - crystal climbers,1.0,19.99,Lakeshore Learning Materials
6b0d77d2af2172ada241e971717a4f7a,px2016br - lakeshore fully washable liquid tempera paint - pint - brown,1.0,2.99,Lakeshore Learning Materials
b83f4e7231884d0f89e305de8c91f670,her right foot,1.0,13.51,Amazon Business
232f147c4644098f237453eb74a1b4de,"amazonbasics pre-sharpened wood cased #2 hb pencils, 30 pack",8.0,4.99,Amazon Business
7683d04b3e8966c1537178c9f5fab123,"tabsuit&#174; soft silicone gel rubber case cover for 7'' dragon touch y88x/y88, kingpad k70, neutab n7/ n7 pro and more 7 inch tablets (orange)",10.0,12.99,Amazon Business
2c62b2024caf6033a04c716d7f1e7c79,young cam jansen and the double beach mystery,1.0,2.91,AKJ Education
1d7876bd692018a5be422c420a5148ea,fish (bullfrog books: my first pet),1.0,6.45,Amazon Business
9d104cf908568ed96d925a6980c2fb2f,"dixon ticonderoga wood-cased #2 hb pencils, box of 96, yellow (13882)",5.0,12.99,Amazon Business
fe9b738bf6fd785d362d0f5056e3a872,"oxford twin pocket folders with fasteners, letter size, black, 25 per box (57706)",4.0,13.79,Amazon Business
3eacd6477bee134d0042fc4cd1810853,new moon,1.0,8.02,AKJ Education
795b9163b57b2178687ae57c6c7d08e3,"blick economy construction paper - 9"" x 12"", assorted, 50 sheets",3.0,1.16,Blick Art Materials
64e9cf55110f0451da0df030cb438cda,sound innovations for concert band book 1 b-flat sax book cd/ dvd,8.0,8.54,Woodwind and Brasswind
74445a77ef0c24d339a6d88cf257711c,"poly two-pocket folder with fasteners, 8-1/2 x 11, blue, 25/box",1.0,51.59,Staples Advantage
ce4e57ff9e9bb016d5f27e0c1264d45c,pax,2.0,12.4,AKJ Education
1038cacb0744f151e4a8e60cd6a987f4,"diary of a wimpy kid: hard luck, book 8",1.0,9.99,Amazon Business
44c7551957896e60da86d419e2f1369f,dd496 - numbers & letters activity carpet - 6' x 9',1.0,279.0,Lakeshore Learning Materials
229667311ea1984b62339cb680812c32,galt toys construction - junior ball run toy,1.0,46.35,Amazon Business
0be074b0e28fa7275611f83a32995859,"no more teasing fran manushkin, tammie lyon (illustrator)",1.0,4.34,AKJ Education
b04d6b2fbb61623dbe4904d343502ddf,apple&#174; ipad&#174; mini wi-fi - tablet - ios 6 - 16 gb - 7.9,1.0,329.99,Best Buy Education
4253462946834a1311b500286a2a9e33,national geographic readers: titanic,1.0,2.49,Amazon Business
00c93ed25f5acc78041ccb5f1a82f365,don't let the pigeon drive the bus!,1.0,10.81,Amazon Business
bfda9920860fc6c692767aa5f9548f4b,epson vs240 svga 3lcd projector 3000 lumens color brightness,1.0,293.02,Amazon Business
a87b04c52103262428447e730257b9b9,journey,1.0,8.41,Amazon Business
698ddff2c55284315891cc1054218365,"post-it self-stick easel pad, 25 x 30.5 inches, 30-sheet pad (2 pack)",1.0,38.18,Amazon Business
4025bff83b4df3c3b3f9751c4b6af397,apple - ipod nano� 16gb mp3 player (7th generation) - space gray,1.0,149.99,Best Buy Education
ff1d660c5d90038fbadb3d444e531704,informal reading assessments by dr. fry (dr. fry's informal reading),1.0,12.29,Amazon Business
b438b0c3d631a85ed26c83d13ff7749c,"educational insights now you see it, now you don't-see-through compost container",3.0,29.95,Amazon Business
b4adbf3e0ad0975c61bba88b6daab97a,"klikko model building set, 132 pieces, ages 5 up engineering education toy, best present for child to learn stem concept , imagination",1.0,24.99,Amazon Business
89a4c29a8c74d36f553dde0d7a0e230a,yogaaccessories (tm) 1/4'' extra thick high density yoga mat (phthalate free) - jasmine green,9.0,17.95,Amazon Business
f80e923542c9c889233fb0fdcb4b332a,"paper mate sharpwriter mechanical pencils, 0.7mm, yellow barrel, 12/pk (3030131)",1.0,3.18,Staples Advantage
70a11565384e586686ee2136227049dc,ff990x - word problem games library - gr. 2-3,1.0,69.99,Lakeshore Learning Materials
fbe7f5098a0e63281cf9f25440592c09,mini solar educational toy little tortoise solar powered turtle with solar panel for kids funny toy,1.0,4.22,Amazon Business
7e01a9885fbc964265da5fb1a3d1862b,"avery economy clear sheet protectors, acid free (75091)",3.0,6.34,Amazon Business
a0dd1f6de4f0b7cc64e4f670ce925fc6,paint tempera school smart brown gallon,2.0,10.44,School Specialty
e638325e65e2b6c56bac91f283a18ed1,aa838 - level f extra book set - gr. 1 - library 1,1.0,26.0,Lakeshore Learning Materials
3c26b740f2bb9cb2f72ad3c1cad0430e,zita the spacegirl (zita the spacegirl series),1.0,7.92,Amazon Business
ef36c7f481ff08c437fcc6fa53465b13,i'm a frog! (an elephant and piggie book),1.0,5.66,Amazon Business
6835d4be4491a1f2dc235280e64753f9,"sharpie accent tank-style highlighters, 6 colored highlighters (25076)",3.0,2.99,Amazon Business
705c670a2a1979c649c65e987d79bfa1,mercy watson book set (set of 6),1.0,29.71,Kaplan Early Learning Company
5e29fab238d4c5cafa3776e836dcce38,a people's history for the classroom,1.0,11.66,Amazon Business
b3d52f732cdf8add5e1bcfdf5023fed5,makerspaces (21st century skills innovation library: makers as innovators),1.0,12.78,Amazon Business
7fc077a6e78ea7afdc836b90f8aafcca,sunnytech® 0.5w 5v 100ma mini solar panel gp80*80-10a100,18.0,5.39,Amazon Business
59104b939cb2805a89ef04de2d13b3ff,game,1.0,8.99,Amazon Business
523aab462a469157674289eeb9760471,ba8150 - pom-poms - class pack,1.0,7.99,Lakeshore Learning Materials
a473f2afec66330ba84e376388e8531b,lc1279 - the allowance game&#174;,1.0,9.99,Lakeshore Learning Materials
4013917c13437c394ed81473ae069649,"boy, were  we wrong about dinosaurs!",1.0,5.1,AKJ Education
27e28fd42a1a4242195aa2f5cc4eca52,xtrememac 30-pin incharge x5 for ipod/iphone/ipad,1.0,28.99,Amazon Business
f6e90989d6a5941516ae04a720a8b410,"gaiam kids stay-n-play balance ball, blue, 52cm",5.0,19.98,Amazon Business
21531f08704607f7359d2e16aaba490a,"last shot: mystery at the final four (the sports beat, 1) a final four mystery",1.0,6.56,AKJ Education
29ada2139d34d7dff85b15ffdf61d43a,"seville classics 10-drawer organizer cart, multi color",1.0,39.99,Amazon Business
085640b81b0c94d5581cd4d48e606ded,"tenor saxophone reeds, box of 10",1.0,35.99,Woodwind and Brasswind
5a44f85295ff3af66eac2bb3145d776c,"back to the roots garden-in-a-can grow organic herbs variety pack, basil/cilantro/dill/sage, 4 count",1.0,28.99,Amazon Business
0e33586ff930b57eb9340812a5eceede,electronic snap circuits jr. upgrade kit (sc100 to sc300),1.0,31.45,Carolina Biological Supply Company
db4e338ad76ecba6e7f677547784d3a8,clipboard masonite letter - school smart,25.0,1.51,School Specialty
abc52c51e0148081cf18537219f360c7,a single shard,30.0,6.94,Amazon Business
376533cae9cc00555367742ad21177df,"poof-slinky 0sa221 scientific explorer my first mind blowing science kit, 11-activities",1.0,15.59,Amazon Business
73b079c77e47a7631d3a7340cfc43789,common core resource kit - grade k,1.0,103.66,Kaplan Early Learning Company
3139fc21ea3ad811fae7c2789dbbf3e7,"staples card stock paper, 110 lbs., white, 8 1/2""h x 11""w, 250 sheets/pk",1.0,5.91,Staples Advantage
ce6ff141455a324581e7debe87d3a1a1,"expo low-odor dry erase markers chisel point, assorted colors, 16-color set",1.0,14.99,Quill.com
751780dc60ca16ef31698e3195e3ea49,teaching to standards: science classroom kit,1.0,499.0,
c32484a5d6ab90789c37b3704cd6de37,myers'' psychology for ap*,9.0,156.2,AKJ Education
fd0c96d145fb320ebf9d041ab60b4c89,foam wwii assorted gliders (box of 12 different planes 48 in total),1.0,10.54,Amazon Business
f4af6c99f822e2fca4180c9ae5430511,seed alfalfa - 15g - approx. 30/pack,1.0,0.92,School Specialty
283358d444771f352f95bad581e7d4aa,mercy watson goes for a ride,1.0,8.44,AKJ Education
9434c27e56455c42697896f64a438305,arthur's pet business (an arthur adventure),1.0,6.64,Amazon Business
7c300fc6b72ee680d9b8b36d6591d787,master lock 7148d locking steel security file box,1.0,14.97,Amazon Business
6c06b4aa6c64ce05bf46ee9f9d0a73c9,raise the roof: the inspiring inside story of the tennessee lady vols' historic 1997-1998 threepeat season,2.0,10.17,Amazon Business
0ac72a9f0ded430a4db45667236875f2,scope® text set - 1 book / 10 / 6–8,15.0,2.95,Scholastic Classroom Magazines
f47f5117e677fd11f82396d3059f8101,zita the spacegirl,1.0,8.38,Amazon Business
47403ad6a3c3e89976f5b251690cd7c9,lilly's big day,1.0,6.8,Amazon Business
c08b8df7ed853cc4594455fd2cb30c41,"samsung galaxy tab e lite 7-inch tablet (8 gb, white)",3.0,109.0,Amazon Business
4a2d159ce3739dbc7a8a8bcb322dec55,"apple ipad pro (128gb, wi-fi, gold) - 12.9"" display",2.0,884.0,Amazon Business
1b408c0357911ddd86e272f50fcfb325,la vida marina (sea life) (time for kids nonfiction readers: level 1.6) (spanish edition),1.0,4.99,Amazon Business
c43b16655cb3c06905933de65f1acf26,"misslo durable hanging closet double sided bra stocking clothes socks organizer with large mesh pockets (15 large pockets, white)",10.0,15.99,Amazon Business
f1df9a80b9330a225bd7b4f4c19d3b2b,ra503 - magna-cars & trucks,1.0,59.99,Lakeshore Learning Materials
ef65d9398450d58e10dd849465c61ec4,bd481 - matter & energy hot dots quiz cards,1.0,14.99,Lakeshore Learning Materials
31083d77278e1750be974eb549c6858f,charlie and the chocolate factory and charlie and the great glass elevator,1.0,4.99,Amazon Business
d458f3d2764fa8229c524e7f5bb7cdab,"fintie silicone case for all-new amazon fire 7 tablet (7th generation, 2017 release) - [honey comb upgraded version] [kids friendly] light weight [anti slip] shock proof protective cover, navy blue",7.0,13.99,Amazon Business
22d9ec138c32913c66b5e2426d6f5a1b,"westcott kleencut kid's 5"" blunt scissors, 12/pack",2.0,19.69,Staples Advantage
a5b15a9509955f6867724425599c6a44,the hate u give,1.0,13.49,Amazon Business
03a6d7ab0c94c1afc231183bf987d977,cruisin' around the town carpet 6' x 9',1.0,251.56,Kaplan Early Learning Company
5e222b6f2bf8637095e2f6a614a41e8e,option only - grape (280) - oneup innovations inc,2.0,0.0,School Specialty
08c59717cc5a9aaeb491ba0eff1cd9b4,who was abraham lincoln?,1.0,2.82,Amazon Business
16d0f9ede839f5c3cff29a5f2c971fa4,fun rugs ft-98 5178 fun time reading time,1.0,83.17,Amazon Business
727fdd417478ea98be751ea2067fb664,rode smartlav lavalier microphone for iphone and smartphones,3.0,79.0,Amazon Business
727b8b3d71dcae2f5bc6de4e593b7425,x-acto inspire plus heavy-duty battery-powered pencil sharpener (1781),2.0,19.24,Amazon Business
fbd503ae6d9f99ea6157edc7f77cb975,"ecr4kids softzone carry me floor cushions for flexible classroom seating, 3"" deluxe foam, square, assorted (4-piece set)",1.0,79.99,Amazon Business
e7b614a091ce1f3de24178d90a14caa1,"standard pocket chart, 33 1/2"" x 42""",1.0,15.19,Staples Advantage
3238e90f2b2afd784ab8031b47f91b02,the christopher killer (forensic mystery),30.0,6.99,Amazon Business
0dfba10f0b472746a6f299ae1305a8b5,10-piece gardening tool set with zippered detachable tote and folding stool seat with backrest,3.0,38.75,Amazon Business
f0a37843cd694ce963bbd6ac18ad7289,the night gardener,1.0,8.06,Amazon Business
dd8985f86830a59d079e332a84b3dba5,the aviary,1.0,6.57,Amazon Business
2ab6b0c5494e1651dc727dc6150ef625,re432 - bridge to terabithia read-along,1.0,53.5,Lakeshore Learning Materials
4d81c079e4a37f1df86716c0d2999ced,time for kids - 5-6 print bundle - 24 issues / minimum of 10 subscriptions,26.0,5.01,TIME for Kids
58ccf17c367544ed3fdb8dd59332eeb1,japan,1.0,23.83,AKJ Education
f6f61912c00bc477d978324c59f8fea9,dd370x - soft seats - set of 6,4.0,55.0,Lakeshore Learning Materials
f017a3abe1974b8d56bb840f0dbab197,12 reading phones auditory feedback whisper phone speech therapy read to self,1.0,26.99,Amazon Business
1f347b2a89b8a5138761fe8eeb91f3db,andy shane book set (set of 6),1.0,24.61,Kaplan Early Learning Company
34f0cb491d473bc9ac63560cd321db5d,odyssey: the story of odysseus,2.0,3.87,AKJ Education
f2a8cb54cfbc8e90f487fe7c747762d5,gamma quick kids 36'' tennis balls - 12 ball pack,1.0,19.99,DICK'S Sporting Goods
2723c143b097f0327f4b61ece9af868e,"sharpie ultra-fine point marker - black , ultra-fine point, pack of 5",20.0,4.73,Blick Art Materials
829a208bdbe4ea5dd7d68976369cedf7,vremi 6 piece nonstick bakeware set - baking sheet with cake loaf and muffin pans and square baking pan - also has large roasting pan - non stick carbon steel metal bakeware with red silicone handles,1.0,29.99,Amazon Business
4067df01c0c1b7465b7500b11d751005,"fosmon youth series kids stylus pen for apple ipad air mini pro, kids edition tablet, dragon touch, galaxy tab a e, leapfrog epic / leappad, nabi jr, chromo android tablets smartphones (5 pack)",1.0,9.99,Amazon Business
2f5bf5d0b851fad37134ffa41fd4b90f,"scholastic news, grades 5/6 (min. 10 subscriptions per order) - 24 issues / min. 10 subscriptions / grades 5/6",10.0,5.25,Scholastic Classroom Magazines
09e73cd0ef2b10f548c61a806ed508a4,tt193bb - lid for neon heavy-duty paper tray - bright blue,3.0,2.99,Lakeshore Learning Materials
3c19633e95de7f6f7235ff1f4fb8c5f3,jj665 - portable cd player,1.0,79.99,Lakeshore Learning Materials
b105e7a21f303514b4e229037f4efbf4,"makerbot replicator 2 supplies, 10 painters tape 12"" x 7.25"" blue square sheets - 3m scotchblue 2090 sticks to the bed plate - better than kapton reduce problem models warping from extruder printing plastic filament - 3d printer parts kit for sale",2.0,18.95,Amazon Business
2bca7298e46650ec9fc967bddb19e043,beyonders the complete set: a world without heroes; seeds of rebellion; chasing the prophecy,1.0,19.06,Amazon Business
b5a4cbbf17568185a4bfc755f5644190,px2016ye - lakeshore fully washable liquid tempera paint - pint - yellow,1.0,2.99,Lakeshore Learning Materials
dea955165962dde30dbea77e15ee01d7,ta50ro - construction paper - 9&amp;#34; x 12&#34; - red-orange,5.0,1.19,Lakeshore Learning Materials
